date,sample.bout,Transect,baseline,baseline.rep,Number of Points Along Transect_fromRick,Number of points along transect_ChrissyCalc,Transect_Length,Transect Point,Bank_Location,Hit Number,Family,Species Hit,Surface Hit,Transect Point Soil Surface,VegHit_SoilSurfaceHit,Longevity,Longevity_2,Habit,FunctionalGroup,FunctionalGroup2,Nativity,Cvalue,WIS_WMVC,WIS_GP,WIS_Grouped
5/26/2020,1,B7-12.5,B7,2,20,20,4.75,0.75,upper,2,NA,NULL,bare soil,bare soil,bare soil,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-12.5,B7,2,20,20,4.75,1,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-12.5,B7,2,20,20,4.75,1.25,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-12.5,B7,2,20,20,4.75,1.5,upper,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-12.5,B7,2,20,20,4.75,1.75,middle,1,NA,NULL,downed woody debris,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-12.5,B7,2,20,20,4.75,1.75,middle,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-12.5,B7,2,20,20,4.75,2,middle,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-12.5,B7,2,20,20,4.75,2.25,middle,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-12.5,B7,2,20,20,4.75,2.5,middle,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-12.5,B7,2,20,20,4.75,2.75,middle,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-12.5,B7,2,20,20,4.75,3,middle,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-12.5,B7,2,20,20,4.75,3.25,lower,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-12.5,B7,2,20,20,4.75,3.5,lower,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-12.5,B7,2,20,20,4.75,3.75,lower,2,NA,NULL,bare soil,bare soil,bare soil,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-12.5,B7,2,20,20,4.75,4,lower,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-12.5,B7,2,20,20,4.75,4.25,lower,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-12.5,B7,2,20,20,4.75,4.5,lower,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-12.5,B7,2,20,20,4.75,4.75,lower,1,NA,NULL,water,water,water,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-25,B7,3,21,21,5,0,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-25,B7,3,21,21,5,0.25,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-25,B7,3,21,21,5,0.5,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-25,B7,3,21,21,5,0.75,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-25,B7,3,21,21,5,1,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-25,B7,3,21,21,5,1.25,upper,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-25,B7,3,21,21,5,1.5,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-25,B7,3,21,21,5,1.75,middle,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-25,B7,3,21,21,5,2,middle,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-25,B7,3,21,21,5,2.25,middle,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-25,B7,3,21,21,5,2.5,middle,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-25,B7,3,21,21,5,2.75,middle,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-25,B7,3,21,21,5,3,middle,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-25,B7,3,21,21,5,3.25,lower,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-25,B7,3,21,21,5,3.5,lower,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-25,B7,3,21,21,5,3.75,lower,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-25,B7,3,21,21,5,4,lower,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-25,B7,3,21,21,5,4.25,lower,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-25,B7,3,21,21,5,4.5,lower,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-25,B7,3,21,21,5,4.75,lower,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-25,B7,3,21,21,5,5,lower,1,NA,NULL,downed woody debris,bare soil,bare soil,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-25,B7,3,21,21,5,5,lower,1,NA,NULL,bare soil,bare soil,bare soil,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-37.5,B7,4,20,20,4.75,0,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-37.5,B7,4,20,20,4.75,0.25,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-37.5,B7,4,20,20,4.75,0.5,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-37.5,B7,4,20,20,4.75,0.75,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-37.5,B7,4,20,20,4.75,1,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-37.5,B7,4,20,20,4.75,1.25,upper,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-37.5,B7,4,20,20,4.75,1.5,upper,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-37.5,B7,4,20,20,4.75,1.75,middle,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-37.5,B7,4,20,20,4.75,2,middle,1,NA,NULL,bare soil,bare soil,bare soil,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-37.5,B7,4,20,20,4.75,2.25,middle,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-37.5,B7,4,20,20,4.75,2.5,middle,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-37.5,B7,4,20,20,4.75,2.75,middle,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-37.5,B7,4,20,20,4.75,3,middle,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-37.5,B7,4,20,20,4.75,3.25,lower,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-37.5,B7,4,20,20,4.75,3.5,lower,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-37.5,B7,4,20,20,4.75,3.75,lower,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-37.5,B7,4,20,20,4.75,4,lower,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-37.5,B7,4,20,20,4.75,4.25,lower,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-37.5,B7,4,20,20,4.75,4.5,lower,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-37.5,B7,4,20,20,4.75,4.75,lower,1,NA,NULL,water,water,water,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-50,B7,5,17,17,4,0,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-50,B7,5,17,17,4,0.25,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-50,B7,5,17,17,4,0.5,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-50,B7,5,17,17,4,0.75,upper,2,NA,NULL,downed woody debris,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-50,B7,5,17,17,4,0.75,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-50,B7,5,17,17,4,1,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-50,B7,5,17,17,4,1.25,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-50,B7,5,17,17,4,1.5,middle,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-50,B7,5,17,17,4,1.75,middle,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-50,B7,5,17,17,4,2,middle,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-50,B7,5,17,17,4,2.25,middle,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-50,B7,5,17,17,4,2.5,middle,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-50,B7,5,17,17,4,2.75,lower,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-50,B7,5,17,17,4,3,lower,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-50,B7,5,17,17,4,3.25,lower,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-50,B7,5,17,17,4,3.5,lower,1,NA,NULL,bare soil,bare soil,bare soil,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-50,B7,5,17,17,4,3.75,lower,1,NA,NULL,bare soil,bare soil,bare soil,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
5/26/2020,1,B7-50,B7,5,17,17,4,4,lower,1,NA,NULL,water,water,water,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-0,B10,1,35,35,8.5,0,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-0,B10,1,35,35,8.5,0.25,upper,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-0,B10,1,35,35,8.5,0.5,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-0,B10,1,35,35,8.5,0.75,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-0,B10,1,35,35,8.5,1,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-0,B10,1,35,35,8.5,1.25,upper,2,NA,NULL,bare soil,bare soil,bare soil,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-0,B10,1,35,35,8.5,1.5,upper,2,NA,NULL,bare soil,bare soil,bare soil,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-0,B10,1,35,35,8.5,1.75,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-0,B10,1,35,35,8.5,2,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-0,B10,1,35,35,8.5,2.25,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-0,B10,1,35,35,8.5,2.5,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-0,B10,1,35,35,8.5,2.75,middle,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-0,B10,1,35,35,8.5,3,middle,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-0,B10,1,35,35,8.5,3.25,middle,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-0,B10,1,35,35,8.5,3.5,middle,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-0,B10,1,35,35,8.5,3.75,middle,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-0,B10,1,35,35,8.5,4,middle,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-0,B10,1,35,35,8.5,4.25,middle,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-0,B10,1,35,35,8.5,4.5,middle,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-0,B10,1,35,35,8.5,4.75,middle,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-0,B10,1,35,35,8.5,5,middle,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-0,B10,1,35,35,8.5,5.25,middle,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-0,B10,1,35,35,8.5,5.5,middle,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-0,B10,1,35,35,8.5,5.75,lower,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-0,B10,1,35,35,8.5,6,lower,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-0,B10,1,35,35,8.5,6.25,lower,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-0,B10,1,35,35,8.5,6.5,lower,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-0,B10,1,35,35,8.5,6.75,lower,1,NA,NULL,downed woody debris,downed woody debris,downed woody debris,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-0,B10,1,35,35,8.5,7,lower,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-0,B10,1,35,35,8.5,7.25,lower,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-0,B10,1,35,35,8.5,7.5,lower,2,NA,NULL,bare soil,bare soil,bare soil,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-0,B10,1,35,35,8.5,7.75,lower,2,NA,NULL,bare soil,bare soil,bare soil,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-0,B10,1,35,35,8.5,8,lower,1,NA,NULL,bare soil,bare soil,bare soil,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-0,B10,1,35,35,8.5,8.25,lower,1,NA,NULL,bare soil,bare soil,bare soil,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-0,B10,1,35,35,8.5,8.5,lower,1,NA,NULL,bare soil,bare soil,bare soil,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-12.5,B10,2,28,29,7,0,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-12.5,B10,2,28,29,7,0.25,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-12.5,B10,2,28,29,7,0.5,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-12.5,B10,2,28,29,7,0.75,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-12.5,B10,2,28,29,7,1,upper,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-12.5,B10,2,28,29,7,1.25,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-12.5,B10,2,28,29,7,1.5,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-12.5,B10,2,28,29,7,1.75,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-12.5,B10,2,28,29,7,2,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-12.5,B10,2,28,29,7,2.25,middle,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-12.5,B10,2,28,29,7,2.5,middle,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-12.5,B10,2,28,29,7,2.75,middle,1,NA,NULL,bare soil,bare soil,bare soil,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-12.5,B10,2,28,29,7,3,middle,2,NA,NULL,bare soil,bare soil,bare soil,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-12.5,B10,2,28,29,7,3.25,middle,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-12.5,B10,2,28,29,7,3.5,middle,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-12.5,B10,2,28,29,7,3.75,middle,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-12.5,B10,2,28,29,7,4,middle,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-12.5,B10,2,28,29,7,4.25,middle,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-12.5,B10,2,28,29,7,4.5,lower,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-12.5,B10,2,28,29,7,4.75,lower,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-12.5,B10,2,28,29,7,5,lower,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-12.5,B10,2,28,29,7,5.25,lower,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-12.5,B10,2,28,29,7,5.5,lower,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-12.5,B10,2,28,29,7,5.75,lower,1,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-12.5,B10,2,28,29,7,6,lower,1,NA,NULL,bare soil,bare soil,bare soil,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-12.5,B10,2,28,29,7,6.25,lower,1,NA,NULL,bare soil,bare soil,bare soil,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-12.5,B10,2,28,29,7,6.5,lower,1,NA,NULL,bare soil,bare soil,bare soil,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-12.5,B10,2,28,29,7,6.75,lower,1,NA,NULL,water,water,water,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-12.5,B10,2,28,29,7,7,lower,1,NA,NULL,water,water,water,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-25,B10,3,41,37,9,0,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-25,B10,3,41,37,9,0.25,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-25,B10,3,41,37,9,0.5,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-25,B10,3,41,37,9,0.75,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-25,B10,3,41,37,9,1,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-25,B10,3,41,37,9,1.25,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-25,B10,3,41,37,9,1.5,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-25,B10,3,41,37,9,1.75,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-25,B10,3,41,37,9,2,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-25,B10,3,41,37,9,2.25,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-25,B10,3,41,37,9,2.5,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-25,B10,3,41,37,9,2.75,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-25,B10,3,41,37,9,3,upper,2,NA,NULL,bare soil,bare soil,bare soil,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-25,B10,3,41,37,9,3.25,upper,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-25,B10,3,41,37,9,3.5,middle,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-25,B10,3,41,37,9,3.75,middle,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-25,B10,3,41,37,9,4,middle,2,NA,NULL,litter,litter,litter,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-25,B10,3,41,37,9,4.25,middle,1,NA,NULL,bare soil,bare soil,bare soil,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-25,B10,3,41,37,9,4.5,middle,2,NA,NULL,bare soil,bare soil,bare soil,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-25,B10,3,41,37,9,4.75,middle,1,NA,NULL,bare soil,bare soil,bare soil,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-25,B10,3,41,37,9,5,middle,2,NA,NULL,bare soil,bare soil,bare soil,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
6/30/2020,2,B10-25,B10,3,41,37,9,5.25,middle,1,NA,NULL,bare soil,bare soil,bare soil,NA,NA,NA,NA,NA NA,NA,NA,NA,NA,NA
