Org_trayID,Full_TrayID,Baseline,TrayID,Transect_ID,Bank_Gradient,Germinant ID,Family,Genus,Species,Specific Epithet_wconservative cf,SPECIFIC_EPITHET_FINAL,WIS_Grouped,WIS,Longevity_1,Longevity_2,Habit,Functional_Group_1,Functional_Group_2,Origin,Cultivar_Noxious,C_Value,C_Value_2
6,B5_50_BOTTOM,B5,50,B5_50,BOTTOM,G4,Polygonaceae,Rumex,crispus,Rumex crispus,Rumex crispus,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
6,B5_50_BOTTOM,B5,50,B5_50,BOTTOM,G5,Polygonaceae,Rumex,crispus,Rumex crispus,Rumex crispus,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
7,B7_0_BOTTOM,B7,0,B7_0,BOTTOM,G2,Polygonaceae,Rumex,crispus,Rumex crispus,Rumex crispus,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
7,B7_0_BOTTOM,B7,0,B7_0,BOTTOM,G3,Polygonaceae,Rumex,crispus,Rumex crispus,Rumex crispus,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
8,B7_25_BOTTOM,B7,25,B7_25,BOTTOM,G4,Polygonaceae,Rumex,crispus,Rumex crispus,Rumex crispus,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
9,B7_50_BOTTOM,B7,50,B7_50,BOTTOM,G3,Polygonaceae,Rumex,crispus,Rumex crispus,Rumex crispus,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
10,B10_0_BOTTOM,B10,0,B10_0,BOTTOM,G5,Polygonaceae,Rumex,crispus,Rumex crispus,Rumex crispus,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
19,B15_0_BOTTOM,B15,0,B15_0,BOTTOM,G4,Polygonaceae,Rumex,crispus,Rumex crispus,Rumex crispus,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
19,B15_0_BOTTOM,B15,0,B15_0,BOTTOM,G5,Polygonaceae,Rumex,crispus,Rumex crispus,Rumex crispus,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
38,B10_25_MIDDLE,B10,25,B10_25,MIDDLE,G4,Polygonaceae,Rumex,crispus,Rumex crispus,Rumex crispus,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
40,B13_0_MIDDLE,B13,0,B13_0,MIDDLE,G8,Polygonaceae,Rumex,crispus,Rumex crispus,Rumex crispus,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
47,B15_25_MIDDLE,B15,25,B15_25,MIDDLE,G10,Polygonaceae,Rumex,crispus,Rumex crispus,Rumex crispus,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
48,B15_50_MIDDLE,B15,50,B15_50,MIDDLE,G7,Polygonaceae,Rumex,crispus,Rumex crispus,Rumex crispus,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
48,B15_50_MIDDLE,B15,50,B15_50,MIDDLE,G8,Polygonaceae,Rumex,crispus,Rumex crispus,Rumex crispus,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
52,B18_0_MIDDLE,B18,0,B18_0,MIDDLE,G12,Polygonaceae,Rumex,crispus,Rumex crispus,Rumex crispus,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
52,B18_0_MIDDLE,B18,0,B18_0,MIDDLE,G13,Polygonaceae,Rumex,crispus,Rumex crispus,Rumex crispus,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
60,B5_50_TOP,B5,50,B5_50,TOP,G1,Polygonaceae,Rumex,crispus,Rumex crispus,Rumex crispus,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
60,B5_50_TOP,B5,50,B5_50,TOP,G2,Polygonaceae,Rumex,crispus,Rumex crispus,Rumex crispus,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
64,B10_0_TOP,B10,0,B10_0,TOP,G1,Polygonaceae,Rumex,crispus,Rumex crispus,Rumex crispus,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
64,B10_0_TOP,B10,0,B10_0,TOP,G2,Polygonaceae,Rumex,crispus,Rumex crispus,Rumex crispus,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
71,B14_25_TOP,B14,25,B14_25,TOP,G3,Polygonaceae,Rumex,crispus,Rumex crispus,Rumex crispus,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
3,B3_41_BOTTOM,B3,41,B3_41,BOTTOM,G3,Caryophyllaceae,Sagina,procumbens,Sagina procumbens,Sagina procumbens,FACW-OBL,FACW,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
61,B7_0_TOP,B7,0,B7_0,TOP,G4,Poaceae,Schedonorus,arundinaceus,Schedonorus arundinaceus,Schedonorus arundinaceus,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Introduced,NA,0,0
63,B7_50_TOP,B7,50,B7_50,TOP,G4,Poaceae,Schedonorus,arundinaceus,Schedonorus arundinaceus,Schedonorus arundinaceus,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Introduced,NA,0,0
65,B10_25_TOP,B10,25,B10_25,TOP,G3,Poaceae,Sclerochloa,dura,Sclerochloa dura,Sclerochloa dura,FACU-UPL,UPL,Annual,Short-lived,Graminoid,Annual Graminoid,Short-lived Graminoid,Introduced,NA,0,0
40,B13_0_MIDDLE,B13,0,B13_0,MIDDLE,G6,Asteraceae,Scorzonera,laciniata,Scorzonera laciniata,Scorzonera laciniata,FACU-UPL,UPL,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
2,B3_20_BOTTOM,B3,20,B3_20,BOTTOM,G5,Asteraceae,cf. Solidago,gigantea,cf. Solidago gigantea,Solidago gigantea,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Native,NA,6,6
2,B3_20_BOTTOM,B3,20,B3_20,BOTTOM,G10,Asteraceae,cf. Solidago,gigantea,cf. Solidago gigantea,Solidago gigantea,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Native,NA,6,6
2,B3_20_BOTTOM,B3,20,B3_20,BOTTOM,G11,Asteraceae,cf. Solidago,gigantea,cf. Solidago gigantea,Solidago gigantea,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Native,NA,6,6
2,B3_20_BOTTOM,B3,20,B3_20,BOTTOM,G12,Asteraceae,cf. Solidago,gigantea,cf. Solidago gigantea,Solidago gigantea,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Native,NA,6,6
2,B3_20_BOTTOM,B3,20,B3_20,BOTTOM,G13,Asteraceae,cf. Solidago,gigantea,cf. Solidago gigantea,Solidago gigantea,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Native,NA,6,6
2,B3_20_BOTTOM,B3,20,B3_20,BOTTOM,G14,Asteraceae,cf. Solidago,gigantea,cf. Solidago gigantea,Solidago gigantea,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Native,NA,6,6
2,B3_20_BOTTOM,B3,20,B3_20,BOTTOM,G9,Asteraceae,cf. Solidago,gigantea,cf. Solidago gigantea,Solidago gigantea,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Native,NA,6,6
17,B14_25_BOTTOM,B14,25,B14_25,BOTTOM,G2,Asteraceae,cf. Solidago,gigantea,cf. Solidago gigantea,Solidago gigantea,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Native,NA,6,6
40,B13_0_MIDDLE,B13,0,B13_0,MIDDLE,G3,Asteraceae,cf. Solidago,gigantea,cf. Solidago gigantea,Solidago gigantea,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Native,NA,6,6
1,B3_20_BOTTOM,B3,20,B3_20,BOTTOM,U1,Asteraceae,Solidago,gigantea,Solidago gigantea,Solidago gigantea,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Native,NA,6,6
2,B3_20_BOTTOM,B3,20,B3_20,BOTTOM,G7,Asteraceae,Solidago,gigantea,Solidago gigantea,Solidago gigantea,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Native,NA,6,6
2,B3_20_BOTTOM,B3,20,B3_20,BOTTOM,G6,Asteraceae,Solidago,gigantea,Solidago gigantea,Solidago gigantea,FAC,FAC,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Native,NA,6,6
11,B10_25_BOTTOM,B10,25,B10_25,BOTTOM,G38,Asteraceae,Sonchus,asper,Sonchus asper,Sonchus asper,FAC,FAC,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Introduced,NA,0,0
23,B17_25_BOTTOM,B17,25,B17_25,BOTTOM,G11,Asteraceae,Sonchus,asper,Sonchus asper,Sonchus asper,FAC,FAC,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Introduced,NA,0,0
56,B3_20_TOP,B3,20,B3_20,TOP,G2,Asteraceae,Sonchus,asper,Sonchus asper,Sonchus asper,FAC,FAC,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Introduced,NA,0,0
80,B18_25_TOP,B18,25,B18_25,TOP,G2,Asteraceae,Sonchus,asper,Sonchus asper,Sonchus asper,FAC,FAC,Annual,Short-lived,Forb,Annual Forb,Short-lived Forb,Introduced,NA,0,0
75,B15_50_TOP,B15,50,B15_50,TOP,G10,Poaceae,cf. Sporobolus,cryptandrus,cf. Sporobolus cryptandrus,Sporobolus cryptandrus,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,2,2
75,B15_50_TOP,B15,50,B15_50,TOP,G11,Poaceae,cf. Sporobolus,cryptandrus,cf. Sporobolus cryptandrus,Sporobolus cryptandrus,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,2,2
75,B15_50_TOP,B15,50,B15_50,TOP,G3,Poaceae,cf. Sporobolus,cryptandrus,cf. Sporobolus cryptandrus,Sporobolus cryptandrus,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,2,2
75,B15_50_TOP,B15,50,B15_50,TOP,G4,Poaceae,cf. Sporobolus,cryptandrus,cf. Sporobolus cryptandrus,Sporobolus cryptandrus,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,2,2
75,B15_50_TOP,B15,50,B15_50,TOP,G5,Poaceae,cf. Sporobolus,cryptandrus,cf. Sporobolus cryptandrus,Sporobolus cryptandrus,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,2,2
75,B15_50_TOP,B15,50,B15_50,TOP,G6,Poaceae,cf. Sporobolus,cryptandrus,cf. Sporobolus cryptandrus,Sporobolus cryptandrus,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,2,2
75,B15_50_TOP,B15,50,B15_50,TOP,G8,Poaceae,cf. Sporobolus,cryptandrus,cf. Sporobolus cryptandrus,Sporobolus cryptandrus,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,2,2
75,B15_50_TOP,B15,50,B15_50,TOP,U1,Poaceae,cf. Sporobolus,cryptandrus,cf. Sporobolus cryptandrus,Sporobolus cryptandrus,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,2,2
75,B15_50_TOP,B15,50,B15_50,TOP,U2,Poaceae,cf. Sporobolus,cryptandrus,cf. Sporobolus cryptandrus,Sporobolus cryptandrus,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,2,2
75,B15_50_TOP,B15,50,B15_50,TOP,U3,Poaceae,cf. Sporobolus,cryptandrus,cf. Sporobolus cryptandrus,Sporobolus cryptandrus,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,2,2
75,B15_50_TOP,B15,50,B15_50,TOP,U4,Poaceae,cf. Sporobolus,cryptandrus,cf. Sporobolus cryptandrus,Sporobolus cryptandrus,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,2,2
75,B15_50_TOP,B15,50,B15_50,TOP,U5,Poaceae,cf. Sporobolus,cryptandrus,cf. Sporobolus cryptandrus,Sporobolus cryptandrus,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,2,2
75,B15_50_TOP,B15,50,B15_50,TOP,U6,Poaceae,cf. Sporobolus,cryptandrus,cf. Sporobolus cryptandrus,Sporobolus cryptandrus,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,2,2
75,B15_50_TOP,B15,50,B15_50,TOP,U7,Poaceae,cf. Sporobolus,cryptandrus,cf. Sporobolus cryptandrus,Sporobolus cryptandrus,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,2,2
75,B15_50_TOP,B15,50,B15_50,TOP,U8,Poaceae,cf. Sporobolus,cryptandrus,cf. Sporobolus cryptandrus,Sporobolus cryptandrus,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,2,2
75,B15_50_TOP,B15,50,B15_50,TOP,U9,Poaceae,cf. Sporobolus,cryptandrus,cf. Sporobolus cryptandrus,Sporobolus cryptandrus,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,2,2
75,B15_50_TOP,B15,50,B15_50,TOP,U10,Poaceae,cf. Sporobolus,cryptandrus,cf. Sporobolus cryptandrus,Sporobolus cryptandrus,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,2,2
75,B15_50_TOP,B15,50,B15_50,TOP,U11,Poaceae,cf. Sporobolus,cryptandrus,cf. Sporobolus cryptandrus,Sporobolus cryptandrus,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,2,2
75,B15_50_TOP,B15,50,B15_50,TOP,U12,Poaceae,cf. Sporobolus,cryptandrus,cf. Sporobolus cryptandrus,Sporobolus cryptandrus,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,2,2
75,B15_50_TOP,B15,50,B15_50,TOP,U13,Poaceae,cf. Sporobolus,cryptandrus,cf. Sporobolus cryptandrus,Sporobolus cryptandrus,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,2,2
75,B15_50_TOP,B15,50,B15_50,TOP,U14,Poaceae,cf. Sporobolus,cryptandrus,cf. Sporobolus cryptandrus,Sporobolus cryptandrus,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,2,2
75,B15_50_TOP,B15,50,B15_50,TOP,U15,Poaceae,cf. Sporobolus,cryptandrus,cf. Sporobolus cryptandrus,Sporobolus cryptandrus,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,2,2
75,B15_50_TOP,B15,50,B15_50,TOP,U16,Poaceae,cf. Sporobolus,cryptandrus,cf. Sporobolus cryptandrus,Sporobolus cryptandrus,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,2,2
75,B15_50_TOP,B15,50,B15_50,TOP,U17,Poaceae,cf. Sporobolus,cryptandrus,cf. Sporobolus cryptandrus,Sporobolus cryptandrus,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,2,2
75,B15_50_TOP,B15,50,B15_50,TOP,U18,Poaceae,cf. Sporobolus,cryptandrus,cf. Sporobolus cryptandrus,Sporobolus cryptandrus,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,2,2
75,B15_50_TOP,B15,50,B15_50,TOP,U19,Poaceae,cf. Sporobolus,cryptandrus,cf. Sporobolus cryptandrus,Sporobolus cryptandrus,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,2,2
75,B15_50_TOP,B15,50,B15_50,TOP,U20,Poaceae,cf. Sporobolus,cryptandrus,cf. Sporobolus cryptandrus,Sporobolus cryptandrus,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,2,2
75,B15_50_TOP,B15,50,B15_50,TOP,U21,Poaceae,cf. Sporobolus,cryptandrus,cf. Sporobolus cryptandrus,Sporobolus cryptandrus,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,2,2
75,B15_50_TOP,B15,50,B15_50,TOP,U22,Poaceae,cf. Sporobolus,cryptandrus,cf. Sporobolus cryptandrus,Sporobolus cryptandrus,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,2,2
75,B15_50_TOP,B15,50,B15_50,TOP,U23,Poaceae,cf. Sporobolus,cryptandrus,cf. Sporobolus cryptandrus,Sporobolus cryptandrus,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,2,2
75,B15_50_TOP,B15,50,B15_50,TOP,U24,Poaceae,cf. Sporobolus,cryptandrus,cf. Sporobolus cryptandrus,Sporobolus cryptandrus,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,2,2
75,B15_50_TOP,B15,50,B15_50,TOP,U25,Poaceae,cf. Sporobolus,cryptandrus,cf. Sporobolus cryptandrus,Sporobolus cryptandrus,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,2,2
48,B15_50_MIDDLE,B15,50,B15_50,MIDDLE,G5,Poaceae,Sporobolus,cryptandrus,Sporobolus cryptandrus,Sporobolus cryptandrus,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,2,2
75,B15_50_TOP,B15,50,B15_50,TOP,G7,Poaceae,Sporobolus,cryptandrus,Sporobolus cryptandrus,Sporobolus cryptandrus,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,2,2
75,B15_50_TOP,B15,50,B15_50,TOP,G9,Poaceae,Sporobolus,cryptandrus,Sporobolus cryptandrus,Sporobolus cryptandrus,FACU-UPL,FACU,Perennial,Long-lived,Graminoid,Perennial Graminoid,Long-lived Graminoid,Native,NA,2,2
2,B3_20_BOTTOM,B3,20,B3_20,BOTTOM,G8,Asteraceae,Symphyotrichum,lanceolatum ssp. hesperium,Symphyotrichum lanceolatum ssp. hesperium,Symphyotrichum lanceolatum ssp. hesperium,FACW-OBL,FACW,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Native,NA,5,5
20,B15_25_BOTTOM,B15,25,B15_25,BOTTOM,G12,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
27,B18_50_BOTTOM,B18,50,B18_50,BOTTOM,G9,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
27,B18_50_BOTTOM,B18,50,B18_50,BOTTOM,U1,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
28,B3_0_MIDDLE,B3,0,B3_0,MIDDLE,G1,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
28,B3_0_MIDDLE,B3,0,B3_0,MIDDLE,G2,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
28,B3_0_MIDDLE,B3,0,B3_0,MIDDLE,G3,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
28,B3_0_MIDDLE,B3,0,B3_0,MIDDLE,G5,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
28,B3_0_MIDDLE,B3,0,B3_0,MIDDLE,U1,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
28,B3_0_MIDDLE,B3,0,B3_0,MIDDLE,U2,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
28,B3_0_MIDDLE,B3,0,B3_0,MIDDLE,U3,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
28,B3_0_MIDDLE,B3,0,B3_0,MIDDLE,U4,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
31,B5_0_MIDDLE,B5,0,B5_0,MIDDLE,G1,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
34,B7_0_MIDDLE,B7,0,B7_0,MIDDLE,G1,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
36,B7_50_MIDDLE,B7,50,B7_50,MIDDLE,G2,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
36,B7_50_MIDDLE,B7,50,B7_50,MIDDLE,G3,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
36,B7_50_MIDDLE,B7,50,B7_50,MIDDLE,G4,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
36,B7_50_MIDDLE,B7,50,B7_50,MIDDLE,G5,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
36,B7_50_MIDDLE,B7,50,B7_50,MIDDLE,U1,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
36,B7_50_MIDDLE,B7,50,B7_50,MIDDLE,U1,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
37,B10_0_MIDDLE,B10,0,B10_0,MIDDLE,U1,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
38,B10_25_MIDDLE,B10,25,B10_25,MIDDLE,G3,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
42,B13_50_MIDDLE,B13,50,B13_50,MIDDLE,G4,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
42,B13_50_MIDDLE,B13,50,B13_50,MIDDLE,G5,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
42,B13_50_MIDDLE,B13,50,B13_50,MIDDLE,U1,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
42,B13_50_MIDDLE,B13,50,B13_50,MIDDLE,U2,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
52,B18_0_MIDDLE,B18,0,B18_0,MIDDLE,G11,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
55,B3_0_TOP,B3,0,B3_0,TOP,G1,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
55,B3_0_TOP,B3,0,B3_0,TOP,G2,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
55,B3_0_TOP,B3,0,B3_0,TOP,G3,Asteraceae,Taraxacum,officinale,Taraxacum officinale,Taraxacum officinale,FACU-UPL,FACU,Perennial,Long-lived,Forb,Perennial Forb,Long-lived Forb,Introduced,NA,0,0
